clusterNumber;nu0_1_meanValue;nu0_1_deviation;nu1_1_meanValue;nu1_1_deviation;nu2_1_meanValue;nu2_1_deviation;nu3_1_meanValue;nu3_1_deviation;nu4_1_meanValue;nu4_1_deviation;nu0_2_meanValue;nu0_2_deviation;nu1_2_meanValue;nu1_2_deviation;nu2_2_meanValue;nu2_2_deviation;nu3_2_meanValue;nu3_2_deviation;nu4_2_meanValue;nu4_2_deviation;
109;5.699896271163081;1.3439035240356338;0.7485717161803679;0.7627088831215221;5.661673560544405;0.7435102613495843;0.3036872898470133;1.3072516097437528;0.17191493132144145;1.6126842288427605;6.015451799923657;2.199114857512855;6.181607144713516;2.8693212902786778;0.40212385965949354;2.6145032194875055;5.718396761234221;1.691224045182505;0.5249950389998943;1.1362093430483085;
110;5.737595383006159;0.8831366015091306;0.7592182246175333;0.5340707511102648;5.611233545161769;0.41189770347066174;0.37891098060796896;0.720820981073658;0.10070549784007281;0.9512044423369095;0.01972222054753592;1.1571532940722404;5.8866465011264735;1.1152653920243765;0.6031857894892403;0.8220500776893291;5.674763529934363;0.635299847725936;0.37070793312359557;0.8464846872172498;
113;5.915095367933983;0.6702064327658225;0.5967280712568612;0.5777039824101231;5.692216822454306;0.4415683007545653;0.39322268047432246;0.3979350694547071;6.2650338829588454;0.5497787143782138;5.968327910119809;0.4747295565424577;0.5967280712568612;0.43458698374658805;5.648409058229249;0.5934119456780721;0.46896997001087637;0.720820981073658;6.184574204441907;0.6667157742618338;
114;5.721538353887811;1.0454522219446036;0.7621852843459237;0.7086036763096977;5.621530987748535;0.445058959258554;0.3581415625092364;0.7138396640656808;0.12304571226560024;1.0314895879286488;6.062052090951905;0.5497787143782138;0.5342452840354643;0.3822271061867581;5.654343177686029;0.4241150082346221;0.5148721293383272;0.5759586531581288;6.095736945515395;0.6422811647339134;
115;5.833937557716245;1.3648474750595656;0.619591884457987;0.7644542123735162;5.733057526950973;0.5811946409141117;0.305956217874606;1.1397000015522971;0.08621926504851989;1.5271630954950381;5.953667144403057;1.0419615634406147;0.601440460237246;0.8587019919812102;5.6539941118356305;0.582939970166106;0.4557054676957194;0.7260569688296411;6.201329365261053;0.9808750396208132;
116;5.904274326571618;1.0367255756846319;0.5942846103040691;0.630063859969953;5.708797450348252;0.37699111843077515;0.3675663404700058;0.7539822368615503;0.004537856055185257;1.085594794740473;6.163979319268373;0.8639379797371932;0.4059635840138811;0.7051130178057091;5.764473453486872;0.5235987755982988;0.46094145545170245;0.6056292504420324;6.065193683605494;0.8115781021773631;
117;5.80496509213314;1.213003830136059;0.6637487145334435;0.603883921190038;5.68820256517472;0.7661995416255106;0.33388148590651523;1.2758356832078548;0.08656833089891874;1.4957471689591406;5.876523591464907;1.4486232791552935;0.6024876577884426;1.2112585008840648;5.717349563683024;1.3089969389957472;0.3443534614184812;1.579522973054868;0.03560471674068432;1.647590813882647;
119;5.963790054064624;1.1344640137963142;0.5885250237724878;0.7976154681614086;5.6651642190483935;0.5113814708343386;0.4485496177625427;0.778416846389471;6.199758568934257;1.1257373675363425;5.747020160966928;1.2182398178920422;0.6838200009313783;0.9616764178488754;5.715604234431031;0.9023352232810685;0.27314402793711257;1.1239920382843482;0.16196655458507378;1.2985249634837812;
1209;5.88769369867767;0.9878563566287906;0.6398377037811211;0.815068760681352;5.655390375237225;0.7068583470577035;0.41748275707704363;0.8290313946973066;6.266081080510042;1.0035643198967394;0.08639379797371932;0.6056292504420324;5.801823499479551;0.6056292504420324;0.6717772290926174;0.4799655442984406;5.643871202174063;0.3752457891787808;0.3490658503988659;0.4625122517784973;
121;6.141813637768045;1.3718287920675432;6.053325444691932;1.2950343049797925;0.4848524662040248;0.7853981633974483;5.697627343135489;0.3892084231947355;0.45971972497530644;0.921533845053006;5.663069823946001;0.5131268000863328;0.7719591281570918;0.37175513067479216;5.649281722855246;0.49567350756638956;0.2878047936538649;0.6684611035138281;0.20804324683772407;0.6911503837897546;
122;5.700594402863879;0.7627088831215221;0.7251843042036438;0.640535835481919;5.693089487080304;0.5078908123303499;0.2682571060315284;0.5759586531581288;0.1947787445225672;0.7225663103256524;5.960997527261433;0.47123889803846897;0.5934119456780721;0.42586033748661634;5.658008369115218;0.5393067388662478;0.4539601384437252;0.6370451769779303;6.198013239682263;0.6021385919380436;
1221;0.014486232791552934;0.6806784082777885;5.84475859907861;0.5969026041820608;0.6724753607934152;0.4153883619746504;5.6009361025750035;0.3822271061867581;0.42149701435663056;0.5707226654021458;0.016929693744344998;0.715584993317675;5.889089962079266;0.6475171524898963;0.5991715322096532;0.5096361415823442;5.6772069908871545;0.48520153205442357;0.3724532623755899;0.62482787221397;
